time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.5650306940078735,11.300613403320312,0.0089857410639524,0.9879999756813048,0.9470000267028807,0.988215148448944,sample_000
0.5700356960296631,11.400714874267578,0.0093002337962389,0.9879999756813048,0.9470000267028807,0.988215148448944,sample_000
0.5750579833984375,11.50115966796875,0.0096802907064557,0.9879999756813048,0.9470000267028807,0.9882053136825562,sample_000
0.5802372097969055,11.604743957519531,0.0101090772077441,0.9879999756813048,0.9470000267028807,0.9882053136825562,sample_000
0.5850241184234619,11.700482368469238,0.0103755202144384,0.9879999756813048,0.9470000267028807,0.9882376194000244,sample_000
0.5900938510894775,11.80187702178955,0.010827631689608,0.9879999756813048,0.9470000267028807,0.9882506132125854,sample_000
0.5950008630752563,11.900016784667969,0.0114089380949735,0.9879999756813048,0.9470000267028807,0.9882506728172302,sample_000
0.6001284122467041,12.002568244934082,0.0118612982332706,0.9879999756813048,0.9470000267028807,0.9882158041000366,sample_000
0.6050163507461548,12.100327491760254,0.0124147376045584,0.9879999756813048,0.9470000267028807,0.996646285057068,sample_000
0.6100207567214966,12.20041561126709,0.0128841996192932,0.9879999756813048,0.9470000267028807,0.9885982871055604,sample_000
0.6150017976760864,12.300036430358888,0.0139057487249374,0.9879999756813048,0.9470000267028807,0.9951069355010986,sample_000
0.6200405955314636,12.400812149047852,0.0342059731483459,0.9879999756813048,0.9470000267028807,0.9967436790466307,sample_000
0.6250432729721069,12.500865936279297,0.0486566424369812,0.9879999756813048,0.9470000267028807,0.9970337748527528,sample_000
0.6300328373908997,12.60065746307373,0.0558431856334209,0.9879999756813048,0.9470000267028807,0.9982330203056335,sample_000
0.635001003742218,12.700020790100098,0.0640733614563942,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6400623917579651,12.801247596740724,0.0689229965209961,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6450874209403992,12.901748657226562,0.0728940442204475,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6501466035842896,13.00293254852295,0.0763901248574256,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6556862592697144,13.113725662231444,0.0801097005605697,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6601220965385437,13.202441215515137,0.083702951669693,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6653001308441162,13.306002616882324,0.086604967713356,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6703981161117554,13.40796184539795,0.0883207246661186,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6752973198890686,13.505946159362791,0.090085357427597,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6804817914962769,13.60963535308838,0.0933417752385139,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6851436495780945,13.702873229980469,0.0948427245020866,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.6901780962944031,13.803561210632324,0.0979110673069953,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
